station_id,sensor_name,sensor_code,quantity,unit,dt,value,lat,lon,codseqst,point,quota,aggiornamento,gestore,provincia
ABR_MONTESILVANO,Abruzzo Virtual - Montesilvano,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.7,42.51,14.15,8842511415,"{""type"": ""Point"", ""coordinates"": [14.15, 42.51]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_MONTESILVANO,Abruzzo Virtual - Montesilvano,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1014.1,42.51,14.15,8842511415,"{""type"": ""Point"", ""coordinates"": [14.15, 42.51]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_MONTESILVANO,Abruzzo Virtual - Montesilvano,VV,Velocità vento,m/s,2026-04-10T20:30,0.22,42.51,14.15,8842511415,"{""type"": ""Point"", ""coordinates"": [14.15, 42.51]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_MONTESILVANO,Abruzzo Virtual - Montesilvano,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.51,14.15,8842511415,"{""type"": ""Point"", ""coordinates"": [14.15, 42.51]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PESCARA,Abruzzo Virtual - Pescara,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.5,42.46,14.21,8842461421,"{""type"": ""Point"", ""coordinates"": [14.21, 42.46]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PESCARA,Abruzzo Virtual - Pescara,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1013.7,42.46,14.21,8842461421,"{""type"": ""Point"", ""coordinates"": [14.21, 42.46]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PESCARA,Abruzzo Virtual - Pescara,VV,Velocità vento,m/s,2026-04-10T20:30,0.14,42.46,14.21,8842461421,"{""type"": ""Point"", ""coordinates"": [14.21, 42.46]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PESCARA,Abruzzo Virtual - Pescara,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.46,14.21,8842461421,"{""type"": ""Point"", ""coordinates"": [14.21, 42.46]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FRANCAVILLA_AL_MARE,Abruzzo Virtual - Francavilla al Mare,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.2,42.42,14.28,8842421428,"{""type"": ""Point"", ""coordinates"": [14.28, 42.42]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FRANCAVILLA_AL_MARE,Abruzzo Virtual - Francavilla al Mare,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1011.8,42.42,14.28,8842421428,"{""type"": ""Point"", ""coordinates"": [14.28, 42.42]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
