station_id,sensor_id,sensor_code,sensor_name,quantity,unit,dt,value,lat,lon,station_name
6,30,P,Pluviometro,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,24,IDRO,Idrometro,,m,2026-06-21 16:30:00,5.01,46.016584,12.870542,Arzenutto
6,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
7,24,IDRO,Idrometro,,m,2026-06-21 16:00:00,0.42,46.188316,13.30582,Attimis
8,1,RR,RR,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,2,T,Temperatura aria,,°C,2026-06-21 16:00:00,33.6,46.064625,12.603369,Aviano
8,3,U,Igrometro,,%,2026-06-21 16:00:00,36.8,46.064625,12.603369,Aviano
8,30,P,Pluviometro,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.064625,12.603369,Aviano
8,48,CAR,Corrente di carica,,mA,2026-06-21 16:00:00,30.0,46.064625,12.603369,Aviano
8,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:00:00,62.0,46.064625,12.603369,Aviano
9,1,RR,RR,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,2,T,Temperatura aria,,°C,2026-06-21 16:00:00,33.4,46.118391,13.494746,Azzida
9,24,IDRO,Idrometro,,m,2026-06-21 16:00:00,0.41,46.118391,13.494746,Azzida
9,30,P,Pluviometro,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
