station_id,station_name,variable,value,dt,lat,lon,gestore,source
DPC::199,Villa Santina T. Degano,PREC,0.0,2026-06-21 14:15:00+00:00,46.411276,12.906771,DPC,DPC
DPC::2,Alesso,PREC,0.0,2026-06-21 14:00:00+00:00,46.309217,13.055607,DPC,DPC
DPC::201,Villotta di Chions,PREC,0.0,2026-06-21 14:15:00+00:00,45.855064,12.757509,DPC,DPC
DPC::205,Zavattina T. Cormor,PREC,0.0,2026-06-21 14:15:00+00:00,45.833708,13.159947,DPC,DPC
DPC::206,Zeglianutto,PREC,0.0,2026-06-21 14:15:00+00:00,46.195981,13.153527,DPC,DPC
DPC::208,Zompitta meteo,PREC,0.0,2026-06-21 14:00:00+00:00,46.171431,13.25473,DPC,DPC
DPC::209,Zuiano,PREC,0.0,2026-06-21 14:15:00+00:00,45.874009,12.713078,DPC,DPC
DPC::21,Casera Pradut,PREC,0.0,2026-06-21 14:00:00+00:00,46.256859,12.563928,DPC,DPC
DPC::210,Capriva,PREC,0.0,2026-06-21 14:15:00+00:00,45.958076,13.51241,DPC,DPC
DPC::211,Cervignano,PREC,0.0,2026-06-21 14:15:00+00:00,45.849444,13.337006,DPC,DPC
DPC::212,Trieste,PREC,0.0,2026-06-21 14:15:00+00:00,45.649981,13.752239,DPC,DPC
DPC::215,Pradamano,PREC,0.0,2026-06-21 14:15:00+00:00,46.04425,13.302889,DPC,DPC
DPC::216,Lauzacco,PREC,0.0,2026-06-21 14:15:00+00:00,45.981902,13.272524,DPC,DPC
DPC::217,Bicinicco,PREC,0.0,2026-06-21 14:15:00+00:00,45.928831,13.240113,DPC,DPC
DPC::218,Gorgo,PREC,0.0,2026-06-21 14:15:00+00:00,45.736014,13.021434,DPC,DPC
DPC::219,Cave del Predil,PREC,0.0,2026-06-21 14:15:00+00:00,46.437058,13.567822,DPC,DPC
DPC::22,Casera Zoufplan bassa,PREC,0.0,2026-06-21 14:00:00+00:00,46.557692,12.983371,DPC,DPC
DPC::221,Musi,PREC,0.0,2026-06-21 14:15:00+00:00,46.312676,13.274721,DPC,DPC
DPC::222,Chievolis,PREC,0.0,2026-06-21 14:30:00+00:00,46.254593,12.734103,DPC,DPC
DPC::223,San Pietro al Natisone,PREC,0.0,2026-06-21 14:15:00+00:00,46.114254,13.486846,DPC,DPC
DPC::224,Rivis,PREC,0.0,2026-06-21 14:15:00+00:00,46.009008,12.945618,DPC,DPC
DPC::225,Camino,PREC,0.0,2026-06-21 14:15:00+00:00,45.919409,12.937408,DPC,DPC
DPC::227,Scedina San Floriano,PREC,0.0,2026-06-21 14:15:00+00:00,45.97707,13.59432,DPC,DPC
DPC::228,Fornace Lucinico,PREC,0.0,2026-06-21 14:15:00+00:00,45.946762,13.565849,DPC,DPC
DPC::229,Nimis Ramandolo,PREC,0.0,2026-06-21 14:30:00+00:00,46.219088,13.263235,DPC,DPC
DPC::23,Cason di Lanza,PREC,0.0,2026-06-21 14:00:00+00:00,46.567936,13.168694,DPC,DPC
DPC::230,Savorgnano,PREC,0.0,2026-06-21 14:15:00+00:00,46.163634,13.27627,DPC,DPC
DPC::231,Spessa di Cividale,PREC,0.0,2026-06-21 14:30:00+00:00,46.033379,13.442843,DPC,DPC
DPC::232,Mariano del Friuli,PREC,0.173333333333333,2026-06-21 14:30:00+00:00,45.906572,13.453118,DPC,DPC
DPC::233,Cormons Monte,PREC,0.0,2026-06-21 14:15:00+00:00,45.961144,13.478387,DPC,DPC
DPC::234,Buttrio,PREC,0.0,2026-06-21 14:15:00+00:00,46.00439,13.35599,DPC,DPC
DPC::235,Dolegnano,PREC,0.0,2026-06-21 14:30:00+00:00,45.99164,13.41224,DPC,DPC
DPC::236,Premariacco Ipplis,PREC,0.0,2026-06-21 14:30:00+00:00,46.03814,13.42421,DPC,DPC
DPC::237,Fogliano Redipuglia,PREC,0.0,2026-06-21 14:15:00+00:00,45.86692,13.47545,DPC,DPC
DPC::238,Caneva,PREC,0.0,2026-06-21 14:15:00+00:00,45.98485,12.46588,DPC,DPC
DPC::25,Cedarchis,PREC,0.0,2026-06-21 14:15:00+00:00,46.456389,13.035886,DPC,DPC
DPC::28,Cellino,PREC,0.0,2026-06-21 14:00:00+00:00,46.246394,12.471192,DPC,DPC
DPC::29,Cerneglons,PREC,0.0,2026-06-21 14:15:00+00:00,46.055799,13.317992,DPC,DPC
DPC::3,Alnicco,PREC,0.0,2026-06-21 14:15:00+00:00,46.117875,13.165936,DPC,DPC
DPC::31,Chiout,PREC,0.0,2026-06-21 14:15:00+00:00,46.45213,13.371963,DPC,DPC
DPC::32,Chiusaforte,PREC,0.0,2026-06-21 14:15:00+00:00,46.40467,13.317505,DPC,DPC
DPC::33,Cilia,PREC,0.0,2026-06-21 14:15:00+00:00,46.225803,12.795091,DPC,DPC
DPC::34,Cimolais,PREC,0.0,2026-06-21 14:30:00+00:00,46.285646,12.440843,DPC,DPC
DPC::36,Cividale T. P.,PREC,0.0,2026-06-21 14:15:00+00:00,46.096666,13.41823,DPC,DPC
DPC::37,Clauzetto,PREC,0.0,2026-06-21 14:15:00+00:00,46.229907,12.917954,DPC,DPC
DPC::4,Andreis,PREC,0.0,2026-06-21 14:15:00+00:00,46.198832,12.611949,DPC,DPC
DPC::41,Collalto borgo di sotto,PREC,0.0,2026-06-21 14:15:00+00:00,46.19208,13.203442,DPC,DPC
DPC::42,Collina,PREC,0.0,2026-06-21 14:00:00+00:00,46.585563,12.839013,DPC,DPC
DPC::43,Colloredo di Prato,PREC,0.0,2026-06-21 14:15:00+00:00,46.057162,13.139608,DPC,DPC
DPC::44,Colloredo M. A.,PREC,0.0,2026-06-21 14:15:00+00:00,46.166856,13.146103,DPC,DPC
DPC::47,Cordenons,PREC,0.0,2026-06-21 14:30:00+00:00,46.009192,12.700403,DPC,DPC
DPC::48,Cormons,PREC,0.0,2026-06-21 14:00:00+00:00,45.976776,13.453358,DPC,DPC
DPC::5,Arba,PREC,0.0,2026-06-21 14:15:00+00:00,46.142589,12.808347,DPC,DPC
DPC::503,Val Sughet,PREC,0.0,2026-06-21 14:30:00+00:00,46.118707,12.505972,DPC,DPC
DPC::504,Trieste Nautico,PREC,0.0,2026-06-21 14:30:00+00:00,45.647373,13.764613,DPC,DPC
DPC::505,Piancavallo,PREC,0.0,2026-06-21 14:30:00+00:00,46.114924,12.524263,DPC,DPC
DPC::511,Borgo Grotta Gigante,PREC,0.0,2026-06-21 14:30:00+00:00,45.709423,13.76463,DPC,DPC
DPC::512,San Mauro,PREC,0.0,2026-06-21 14:15:00+00:00,46.14688,13.026494,DPC,DPC
DPC::514,Candaglia,PREC,0.0,2026-06-21 14:15:00+00:00,46.064067,12.443082,DPC,DPC
DPC::515,Malghe Mersino,PREC,0.0,2026-06-21 14:15:00+00:00,46.212423,13.524168,DPC,DPC
DPC::516,Montemaggiore,PREC,0.0,2026-06-21 14:15:00+00:00,46.194466,13.532769,DPC,DPC
DPC::517,Palmanova,PREC,0.0,2026-06-21 14:15:00+00:00,45.91118,13.333072,DPC,DPC
DPC::518,Stadio Biathlon Piani di Luzza,PREC,0.0,2026-06-21 14:15:00+00:00,46.571172,12.745465,DPC,DPC
DPC::52,Doberdò,PREC,0.0,2026-06-21 14:15:00+00:00,45.842959,13.547246,DPC,DPC
DPC::520,Cazzaso,PREC,0.0,2026-06-21 14:15:00+00:00,46.43068,12.99673,DPC,DPC
DPC::521,Fusine Valico,PREC,0.0,2026-06-21 14:15:00+00:00,46.495869,13.68666,DPC,DPC
DPC::522,Claut tre pini,PREC,0.0,2026-06-21 14:15:00+00:00,46.263452,12.500334,DPC,DPC
DPC::523,Malga Valine,PREC,0.0,2026-06-21 14:15:00+00:00,46.236487,12.675633,DPC,DPC
DPC::524,Ravedis invaso,PREC,0.0,2026-06-21 14:15:00+00:00,46.171862,12.656364,DPC,DPC
DPC::526,Venzone Tagliamento,PREC,0.0,2026-06-21 14:15:00+00:00,46.335267,13.134807,DPC,DPC
DPC::527,Monte Lussari,PREC,0.0,2026-06-21 14:15:00+00:00,46.482062,13.520179,DPC,DPC
DPC::528,Pietratagliata,PREC,0.0,2026-06-21 14:15:00+00:00,46.482524,13.299785,DPC,DPC
DPC::530,Forni di sopra,PREC,0.0,2026-06-21 14:00:00+00:00,46.409755,12.593751,DPC,DPC
DPC::532,Coritis,PREC,0.0,2026-06-21 14:15:00+00:00,46.347423,13.392928,DPC,DPC
DPC::534,Casera Pieltinis,PREC,0.0,2026-06-21 14:15:00+00:00,46.484141,12.72301,DPC,DPC
DPC::535,Chiansaveit,PREC,0.0,2026-06-21 14:15:00+00:00,46.451796,12.626534,DPC,DPC
DPC::536,Malga Chiampiuz,PREC,0.0,2026-06-21 14:15:00+00:00,46.352878,12.67754,DPC,DPC
DPC::537,Malga Rest,PREC,0.0,2026-06-21 14:15:00+00:00,46.348537,12.79841,DPC,DPC
DPC::538,Rifugio Pussa,PREC,0.0,2026-06-21 14:15:00+00:00,46.345945,12.590436,DPC,DPC
DPC::539,Varmost M.te Simone,PREC,0.0,2026-06-21 14:30:00+00:00,46.45473,12.559611,DPC,DPC
DPC::54,Erto e Casso,PREC,0.24,2026-06-21 14:15:00+00:00,46.277792,12.370662,DPC,DPC
DPC::541,Livinal Lunc,PREC,0.0,2026-06-21 14:15:00+00:00,46.37434,13.47033,DPC,DPC
DPC::542,Sella Nevea,PREC,0.0,2026-06-21 14:15:00+00:00,46.3906,13.47604,DPC,DPC
DPC::544,Prepotto_TS,PREC,0.0,2026-06-21 14:15:00+00:00,45.760264,13.692423,DPC,DPC
DPC::545,Contovello,PREC,0.0,2026-06-21 14:00:00+00:00,45.702031,13.729317,DPC,DPC
DPC::546,Bivacco Bianchi,PREC,0.0,2026-06-21 14:15:00+00:00,46.456698,13.248559,DPC,DPC
DPC::547,Casera del Mestri,PREC,0.0,2026-06-21 14:15:00+00:00,46.48154,13.140573,DPC,DPC
DPC::548,Gran Monte,PREC,0.0,2026-06-21 14:15:00+00:00,46.290642,13.350665,DPC,DPC
DPC::549,Enemonzo,PREC,0.0,2026-06-21 14:30:00+00:00,46.410423,12.862513,DPC,DPC
DPC::551,Vivaro,PREC,0.0,2026-06-21 14:15:00+00:00,46.076489,12.768772,DPC,DPC
DPC::552,San Vito al Tagliamento,PREC,0.0,2026-06-21 14:15:00+00:00,45.895674,12.815004,DPC,DPC
DPC::553,Brugnera,PREC,0.0,2026-06-21 14:15:00+00:00,45.917922,12.544995,DPC,DPC
DPC::554,Gradisca S+M,PREC,0.0,2026-06-21 14:15:00+00:00,45.889803,13.48185,DPC,DPC
DPC::555,Sgonico,PREC,0.0,2026-06-21 14:15:00+00:00,45.737831,13.741996,DPC,DPC
DPC::556,Codroipo S+M,PREC,0.0,2026-06-21 14:15:00+00:00,45.952356,13.002779,DPC,DPC
DPC::558,Udine S+M,PREC,0.0,2026-06-21 14:15:00+00:00,46.035204,13.226687,DPC,DPC
DPC::559,Talmassons,PREC,0.0,2026-06-21 14:15:00+00:00,45.882299,13.155793,DPC,DPC
DPC::56,Fagagna,PREC,0.0,2026-06-21 14:00:00+00:00,46.1143,13.09823,DPC,DPC
DPC::560,Palazzolo S+M,PREC,0.0,2026-06-21 14:15:00+00:00,45.805698,13.052581,DPC,DPC
DPC::561,Fossalon,PREC,0.0,2026-06-21 14:15:00+00:00,45.714761,13.45882,DPC,DPC
DPC::562,Gemona S+M,PREC,0.0,2026-06-21 14:15:00+00:00,46.261279,13.12209,DPC,DPC
DPC::563,Cividale S+M,PREC,0.0,2026-06-21 14:15:00+00:00,46.080373,13.420006,DPC,DPC
DPC::564,Ariis,PREC,0.0,2026-06-21 14:15:00+00:00,45.871692,13.083567,DPC,DPC
DPC::565,Baldass,PREC,0.0,2026-06-21 14:15:00+00:00,46.243419,12.572656,DPC,DPC
DPC::566,Casera Podestine,PREC,0.0,2026-06-21 14:15:00+00:00,46.297487,12.601825,DPC,DPC
DPC::569,Fagagna S+M,PREC,0.0,2026-06-21 14:15:00+00:00,46.101703,13.0739,DPC,DPC
DPC::57,Farra d'Isonzo,PREC,0.0,2026-06-21 14:00:00+00:00,45.908252,13.5343,DPC,DPC
DPC::570,Tarvisio S+M,PREC,0.0,2026-06-21 14:15:00+00:00,46.510736,13.552011,DPC,DPC
DPC::571,Tarvisio Coccau,PREC,0.0,2026-06-21 14:30:00+00:00,46.52803,13.63821,DPC,DPC
DPC::572,Tarvisio Cave,PREC,0.0,2026-06-21 14:00:00+00:00,46.46133,13.57348,DPC,DPC
DPC::580,Attimis B.go Faris,PREC,0.0,2026-06-21 14:15:00+00:00,46.173115,13.317904,DPC,DPC
DPC::581,Clodig,PREC,0.0,2026-06-21 14:15:00+00:00,46.155714,13.592415,DPC,DPC
DPC::582,Savogna,PREC,0.0,2026-06-21 14:15:00+00:00,46.155630081339,13.527176678181,DPC,DPC
DPC::584,Gorgazzo,PREC,0.0,2026-06-21 14:00:00+00:00,46.036896805409,12.496647834778,DPC,DPC
DPC::585,Gorizia ARPA,PREC,0.0,2026-06-21 14:15:00+00:00,45.93043,13.62839,DPC,DPC
DPC::586,Rigolato,PREC,0.0,2026-06-21 14:15:00+00:00,46.554586,12.853858,DPC,DPC
DPC::588,Tarcento Meteo,PREC,0.0,2026-06-21 14:00:00+00:00,46.21651923701,13.224266767502,DPC,DPC
DPC::59,Forcate,PREC,0.0,2026-06-21 14:00:00+00:00,45.998401,12.588671,DPC,DPC
DPC::594,Gorizia Consorzio di Bonifica,PREC,0.0,2026-06-21 14:15:00+00:00,45.93393,13.59649,DPC,DPC
DPC::596,Ovaro Muina,PREC,0.0,2026-06-21 14:15:00+00:00,46.45983,12.87169,DPC,DPC
DPC::598,Ampezzo,PREC,0.0,2026-06-21 14:15:00+00:00,46.414287,12.804309,DPC,DPC
DPC::599,Avosacco,PREC,0.0,2026-06-21 14:15:00+00:00,46.475051,13.017616,DPC,DPC
DPC::6,Arzenutto,PREC,0.0,2026-06-21 14:30:00+00:00,46.016584,12.870542,DPC,DPC
DPC::60,Forcella Savalons,PREC,0.0,2026-06-21 14:30:00+00:00,46.349772,12.486019,DPC,DPC
DPC::600,Canebola,PREC,0.0,2026-06-21 14:15:00+00:00,46.181545,13.393231,DPC,DPC
DPC::601,Faedis,PREC,0.0,2026-06-21 14:15:00+00:00,46.1315,13.352652,DPC,DPC
DPC::603,Oseacco,PREC,0.0,2026-06-21 14:15:00+00:00,46.363551,13.313233,DPC,DPC
DPC::604,Passo della Mauria,PREC,0.0,2026-06-21 14:15:00+00:00,46.454024,12.514507,DPC,DPC
DPC::605,Stupizza,PREC,0.0,2026-06-21 14:15:00+00:00,46.201317,13.469899,DPC,DPC
DPC::606,Basovizza,PREC,0.0,2026-06-21 14:30:00+00:00,45.644008,13.876164,DPC,DPC
DPC::607,Pinzano,PREC,0.0,2026-06-21 14:15:00+00:00,46.181142,12.950781,DPC,DPC
DPC::608,Poffabro,PREC,0.0,2026-06-21 14:15:00+00:00,46.215047,12.707587,DPC,DPC
DPC::609,Val Saisera,PREC,0.0,2026-06-21 14:15:00+00:00,46.46771,13.49666,DPC,DPC
DPC::61,Forni Avoltri,PREC,0.0,2026-06-21 14:15:00+00:00,46.586742,12.773752,DPC,DPC
DPC::610,Vedronza,PREC,0.0,2026-06-21 14:15:00+00:00,46.261776,13.256179,DPC,DPC
DPC::612,Comeglians (new),PREC,0.200000000000045,2026-06-21 14:30:00+00:00,46.516967210607,12.864919432694,DPC,DPC
DPC::613,Padriciano,PREC,0.0,2026-06-21 14:15:00+00:00,45.65504,13.844509,DPC,DPC
DPC::615,Cavasso Nuovo,PREC,0.0,2026-06-21 14:00:00+00:00,46.194425,12.775264,DPC,DPC
DPC::616,Sauris di sotto,PREC,0.0,2026-06-21 14:15:00+00:00,46.466196,12.710435,DPC,DPC
DPC::62,Forni di sotto,PREC,0.0,2026-06-21 14:15:00+00:00,46.392896,12.714826,DPC,DPC
DPC::627,Amaro,PREC,0.0,2026-06-21 14:30:00+00:00,46.371503,13.071209,DPC,DPC
DPC::629,Pordenone Comina,PREC,0.0,2026-06-21 14:00:00+00:00,45.98689,12.65388,DPC,DPC
DPC::63,Fusine Alpe del lago,PREC,0.0,2026-06-21 14:30:00+00:00,46.467944,13.663756,DPC,DPC
DPC::632,Sacile Pluvio,PREC,0.0,2026-06-21 14:30:00+00:00,45.95106,12.50068,DPC,DPC
DPC::64,Gemona del Friuli,PREC,0.0,2026-06-21 14:15:00+00:00,46.278771,13.141196,DPC,DPC
DPC::65,Gorizia aeroporto,PREC,0.0,2026-06-21 14:00:00+00:00,45.910395,13.595503,DPC,DPC
DPC::68,Grado Marea,PREC,0.0,2026-06-21 14:00:00+00:00,45.683121,13.38345,DPC,DPC
DPC::70,Grions,PREC,0.0,2026-06-21 14:15:00+00:00,46.047548,12.981692,DPC,DPC
DPC::72,La Baita Meteo,PREC,0.0,2026-06-21 14:15:00+00:00,45.946833,13.512472,DPC,DPC
DPC::74,Latisana 1,PREC,0.0,2026-06-21 14:15:00+00:00,45.772858,12.996778,DPC,DPC
DPC::75,Lesis (ex Claut),PREC,0.0,2026-06-21 14:15:00+00:00,46.272132,12.5446,DPC,DPC
DPC::76,Lestizza,PREC,0.0,2026-06-21 14:15:00+00:00,45.951091,13.135254,DPC,DPC
DPC::78,Lignano Sabbiadoro,PREC,0.0,2026-06-21 14:15:00+00:00,45.686555,13.121167,DPC,DPC
DPC::8,Aviano,PREC,0.0,2026-06-21 14:00:00+00:00,46.064625,12.603369,DPC,DPC
DPC::80,Magnano in Riviera,PREC,0.0,2026-06-21 14:15:00+00:00,46.228391,13.161542,DPC,DPC
DPC::81,Malborghetto F. Fella,PREC,0.0,2026-06-21 14:15:00+00:00,46.505812,13.440331,DPC,DPC
DPC::82,Malga Acomizza,PREC,0.0,2026-06-21 14:15:00+00:00,46.547986,13.515642,DPC,DPC
DPC::83,Malga Cjariguart,PREC,0.0,2026-06-21 14:30:00+00:00,46.360224,13.187742,DPC,DPC
DPC::84,Malga Plotta,PREC,0.0,2026-06-21 14:15:00+00:00,46.594863,12.8996,DPC,DPC
DPC::85,Maniago,PREC,0.0,2026-06-21 14:15:00+00:00,46.173929,12.718688,DPC,DPC
DPC::86,Manzano,PREC,0.0,2026-06-21 14:15:00+00:00,45.99165,13.390948,DPC,DPC
DPC::89,Meduno,PREC,0.0,2026-06-21 14:15:00+00:00,46.217903,12.77291,DPC,DPC
DPC::9,Azzida,PREC,0.0,2026-06-21 14:00:00+00:00,46.118391,13.494746,DPC,DPC
DPC::90,Moggio Udinese,PREC,0.0,2026-06-21 14:15:00+00:00,46.399703,13.186236,DPC,DPC
DPC::93,Monfalcone pluvio,PREC,0.0,2026-06-21 14:15:00+00:00,45.796465,13.511528,DPC,DPC
DPC::94,Monte Prat,PREC,0.0,2026-06-21 14:15:00+00:00,46.241361,12.993028,DPC,DPC
DPC::95,Muggia,PREC,0.0,2026-06-21 14:15:00+00:00,45.600676,13.775738,DPC,DPC
DPC::96,Mure,PREC,0.0,2026-06-21 14:15:00+00:00,45.840301,12.80522,DPC,DPC
DPC::98,Musi (nivometrica),PREC,0.0,2026-06-21 14:30:00+00:00,46.307212,13.27273,DPC,DPC
ADRIATIC::MH_dpcn-marche_Acqualagna,Acqualagna,TARIA2M,30.8,2026-06-21 16:00:00+00:00,43.62819,12.68448,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Amandola,Amandola,TARIA2M,28.3,2026-06-21 16:00:00+00:00,42.97638,13.35133,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,28.5,2026-06-21 16:00:00+00:00,43.6103,13.5083,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Ancona_Torrette,Ancona Torrette,TARIA2M,29.8,2026-06-21 16:00:00+00:00,43.61095,13.4498,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Appignano,Appignano,TARIA2M,31.4,2026-06-21 16:00:00+00:00,43.3642,13.3431,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Arcevia,Arcevia,TARIA2M,28.7,2026-06-21 16:00:00+00:00,43.4975,12.9367,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Arquata_del_Tronto,Arquata del Tronto,TARIA2M,17.7,2026-06-21 16:00:00+00:00,42.77782,13.29545,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Baraccola,Baraccola,TARIA2M,30.3,2026-06-21 16:00:00+00:00,43.57445,13.52388,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Biscubio,Biscubio,TARIA2M,27.2,2026-06-21 16:00:00+00:00,43.56204,12.4304,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Bronzo,Bronzo,TARIA2M,32.2,2026-06-21 16:00:00+00:00,43.80855,12.51255,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Cagli_Civita,Cagli Civita,TARIA2M,27.8,2026-06-21 16:00:00+00:00,43.5468,12.64387,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Camerino,Camerino,TARIA2M,28.6,2026-06-21 16:00:00+00:00,43.1461,13.0661,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Campodiegoli,Campodiegoli,TARIA2M,28.5,2026-06-21 16:00:00+00:00,43.3103,12.8242,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Camponocecchio,Camponocecchio,TARIA2M,30.5,2026-06-21 16:00:00+00:00,43.40635,12.98029,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Cantiano,Cantiano,TARIA2M,28.9,2026-06-21 16:00:00+00:00,43.46707,12.64052,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Capodacqua,Capodacqua,TARIA2M,25.4,2026-06-21 16:00:00+00:00,42.73848,13.23818,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Carassai,Carassai,TARIA2M,31.1,2026-06-21 15:30:00+00:00,43.02597,13.64595,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Carpegna,Carpegna,TARIA2M,28.0,2026-06-21 16:00:00+00:00,43.78058,12.34062,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Casteldelci,Casteldelci,TARIA2M,25.5,2026-06-21 16:00:00+00:00,43.79056,12.13194,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Cesane_Foresta,Cesane Foresta,TARIA2M,28.1,2026-06-21 16:00:00+00:00,43.6926,12.7675,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Cesano,Cesano,TARIA2M,32.5,2026-06-21 16:00:00+00:00,43.6649,13.01444,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Chienti_2,Chienti 2,TARIA2M,30.3,2026-06-21 16:00:00+00:00,43.2608,13.59,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Cingoli,Cingoli,TARIA2M,27.5,2026-06-21 16:00:00+00:00,43.36223,13.19233,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Colle,Colle,TARIA2M,29.4,2026-06-21 16:00:00+00:00,43.5347,13.0564,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Colleponi,Colleponi,TARIA2M,30.1,2026-06-21 16:00:00+00:00,43.43372,12.90434,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Corinaldo,Corinaldo,TARIA2M,29.9,2026-06-21 16:00:00+00:00,43.6605,13.04638,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Esanatoglia2,Esanatoglia2,TARIA2M,27.5,2026-06-21 16:00:00+00:00,43.25313,12.94332,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Ete_Vivo,Ete Vivo,TARIA2M,31.2,2026-06-21 16:00:00+00:00,43.1358,13.7131,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Fabriano_Centro,Fabriano Centro,TARIA2M,30.2,2026-06-21 16:00:00+00:00,43.33027,12.90403,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Fermo,Fermo,TARIA2M,29.7,2026-06-21 16:00:00+00:00,43.1575,13.7144,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Fiastra_Tribbio,Fiastra Tribbio,TARIA2M,27.7,2026-06-21 16:00:00+00:00,43.0347,13.156,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Foce_Chienti,Foce Chienti,TARIA2M,28.4,2026-06-21 16:00:00+00:00,43.2972,13.72883,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Foce_Tesino,Foce Tesino,TARIA2M,28.8,2026-06-21 16:00:00+00:00,42.97552,13.86875,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Fonte_Avellana,Fonte Avellana,TARIA2M,25.7,2026-06-21 16:00:00+00:00,43.4711,12.7264,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Force,Force,TARIA2M,29.2,2026-06-21 16:00:00+00:00,42.9628,13.4897,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Fossombrone,Fossombrone,TARIA2M,32.0,2026-06-21 16:00:00+00:00,43.68252,12.7984,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Frontino,Frontino,TARIA2M,29.5,2026-06-21 16:00:00+00:00,43.75863,12.357,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Gallo,Gallo,TARIA2M,32.8,2026-06-21 16:00:00+00:00,43.78148,12.70724,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Grottazzolina,Grottazzolina,TARIA2M,29.6,2026-06-21 16:00:00+00:00,43.1061,13.5986,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Gualdo,Gualdo,TARIA2M,29.7,2026-06-21 16:00:00+00:00,42.88622,13.16578,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Illice,Illice,TARIA2M,26.6,2026-06-21 15:30:00+00:00,42.90522,13.40683,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Isola_San_Biagio,Isola San Biagio,TARIA2M,22.6,2026-06-21 16:00:00+00:00,42.9181,13.2989,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Jesi,Jesi,TARIA2M,31.7,2026-06-21 16:00:00+00:00,43.5319,13.23,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Loreto,Loreto,TARIA2M,30.7,2026-06-21 16:00:00+00:00,43.43578,13.61955,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Loro_Piceno,Loro Piceno,TARIA2M,31.1,2026-06-21 16:00:00+00:00,43.16,13.4036,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Macerata_Montalbano,Macerata Montalbano,TARIA2M,33.0,2026-06-21 16:00:00+00:00,43.29223,13.4187,MeteoHub_dpcn-marche,ADRIATIC
