station_id,station_name,lat,lon,gestore,source,PREC_value,PREC_dt,TARIA2M_value,TARIA2M_dt,PRESS_value,PRESS_dt,VV_value,VV_dt,UMID2M_value,UMID2M_dt,PREC_range_flag,TARIA2M_range_flag,PRESS_range_flag,VV_range_flag,UMID2M_range_flag,PREC_robust_z,PREC_outlier_flag,TARIA2M_robust_z,TARIA2M_outlier_flag,PRESS_robust_z,PRESS_outlier_flag,VV_robust_z,VV_outlier_flag,UMID2M_robust_z,UMID2M_outlier_flag,any_outlier_flag,coastal_weight,dist_to_coast_km,any_flag
ARPAV::201,Monte Grande (Teolo),45.36192058,11.67281842,ARPAV,ARPAV,,,30.0,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,,-0.09368055555555552,False,,,,,,,False,0.595,52.0,False
ARPAV::203,Passo Valles,46.33914263,11.80160227,ARPAV,ARPAV,5.0,2026-06-21 14:00:00+00:00,18.2,2026-06-21 15:00:00+00:00,,,,,54.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-2.304541666666666,False,,,,,1.349,False,False,0.263,108.0,False
ARPAV::204,Ponte di Piave,45.71711766,12.5239352,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,,,,,-0.22483333333333333,False,False,0.7,34.3,False
ARPAV::21,Sant'Andrea (Gosaldo),46.22965097,11.95772698,ARPAV,ARPAV,3.2,2026-06-21 14:00:00+00:00,23.7,2026-06-21 15:00:00+00:00,,,,,59.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.2740555555555553,False,,,,,1.9110833333333332,False,False,0.356,92.4,False
ARPAV::211,Codevigo - Ca' di Mezzo,45.22690363,12.14506095,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.5,2026-06-21 15:00:00+00:00,,,,,46.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.562083333333333,False,,,,,0.44966666666666666,False,False,0.739,27.8,False
ARPAV::216,Cansiglio - Tramedere,46.07747932,12.41476528,ARPAV,ARPAV,0.6,2026-06-21 14:00:00+00:00,26.3,2026-06-21 15:00:00+00:00,,,,,55.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.7869166666666663,False,,,,,1.4614166666666666,False,False,0.481,71.2,False
ARPAV::217,Feltre,46.01620135,11.89462516,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.6,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.5808194444444444,False,,,,,-0.22483333333333333,False,False,0.474,72.4,False
ARPAV::218,Asiago - aeroporto,45.88342502,11.51100804,ARPAV,ARPAV,3.4,2026-06-21 14:00:00+00:00,26.8,2026-06-21 15:00:00+00:00,1020.7,2026-06-21 14:00:00+00:00,,,49.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.6932361111111107,False,0.5518636363636533,False,,,0.7869166666666666,False,False,0.426,80.5,False
ARPAV::219,Rovina di Cancia (Borca di Cadore Q1373),46.43717725,12.24264349,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.245,111.1,False
ARPAV::22,Sant'Antonio Tortal,46.04834616,12.15448034,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,30.3,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.037472222222222074,False,,,,,,,False,0.494,69.0,False
ARPAV::220,Treviso,45.68093386,12.22154715,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.7,2026-06-21 15:00:00+00:00,1020.9,2026-06-21 14:00:00+00:00,,,35.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9742777777777779,False,0.5927424242424277,False,,,-0.7869166666666666,False,False,0.737,28.1,False
ARPAV::221,Trecenta,45.02166616,11.42663109,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.2,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0679583333333333,False,,,,,-0.8993333333333333,False,False,0.402,84.7,False
ARPAV::223,Falcade,46.355567,11.869723,ARPAV,ARPAV,5.8,2026-06-21 14:00:00+00:00,24.4,2026-06-21 15:00:00+00:00,,,,,47.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.1429027777777776,False,,,,,0.5620833333333334,False,False,0.264,107.9,False
ARPAV::224,Valle di Cadore,46.41544389,12.3323414,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,17.1,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-2.510638888888888,False,,,,,,,False,0.261,108.5,False
ARPAV::227,Mogliano Veneto,45.5807425,12.30779083,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.3,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8993333333333323,False,,,,,-0.8993333333333333,False,False,0.81,15.7,False
ARPAV::230,Campagna Lupia - Valle Averto,45.34941987,12.14155693,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.0,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0304861111111108,False,,,,,-0.33725,False,False,0.797,17.8,False
ARPAV::231,Sant'Apollinare (Rovigo),45.03340149,11.8259685,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.6,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.1429027777777776,False,,,,,-0.6745,False,False,0.548,60.0,False
ARPAV::232,Bassano del Grappa,45.78504906,11.73017735,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.3,2026-06-21 15:00:00+00:00,,,,,35.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.5246111111111104,False,,,,,-0.7869166666666666,False,False,0.545,60.4,False
ARPAV::234,Padova,45.397192,11.845461,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.5,2026-06-21 15:00:00+00:00,,,,,45.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9368055555555552,False,,,,,0.33725,False,False,0.677,38.1,False
ARPAV::235,Soffranco,46.278202,12.24278045,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,29.7,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.149888888888889,False,,,,,,,False,0.35,93.4,False
ARPAV::236,San Martino d'Alpago,46.18043287,12.39682227,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,28.8,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.31851388888888865,False,,,,,,,False,0.415,82.5,False
ARPAV::237,Cortina d'Ampezzo - Gilardon,46.53668964,12.12739699,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,24.3,2026-06-21 15:00:00+00:00,,,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.1616388888888884,False,,,,,0.0,False,False,0.175,122.9,False
ARPAV::238,Misurina,46.5764122,12.25007045,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,19.3,2026-06-21 15:00:00+00:00,,,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-2.0984444444444432,False,,,,,0.0,False,False,0.154,126.5,False
ARPAV::239,Col di Pra',46.29588807,11.92891208,ARPAV,ARPAV,2.6,2026-06-21 14:00:00+00:00,23.0,2026-06-21 15:00:00+00:00,,,,,52.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.4052083333333327,False,,,,,1.1241666666666668,False,False,0.31,100.1,False
ARPAV::240,Vittorio Veneto,45.98539025,12.30760378,ARPAV,ARPAV,0.4,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,-0.8993333333333333,False,False,0.544,60.7,False
ARPAV::245,Quero,45.9255196,11.93977502,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.1,2026-06-21 15:00:00+00:00,,,,,45.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.299777777777778,False,,,,,0.33725,False,False,0.536,61.9,False
ARPAV::246,Costalta,46.57877599,12.57556615,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,19.5,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-2.0609722222222215,False,,,,,,,False,0.145,128.0,False
ARPAV::247,Casamazzagno,46.59389393,12.51561664,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,22.1,2026-06-21 15:00:00+00:00,,,,,50.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.5738333333333325,False,,,,,0.8993333333333333,False,False,0.138,129.1,False
ARPAV::248,Piana di Marcesina - Rendole,45.94933182,11.61226574,ARPAV,ARPAV,3.2,2026-06-21 14:00:00+00:00,24.6,2026-06-21 15:00:00+00:00,,,,,49.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.1054305555555548,False,,,,,0.7869166666666666,False,False,0.432,79.5,False
ARPAV::25,Sospirolo,46.14063559,12.07539462,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,30.4,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.01873611111111137,False,,,,,,,False,0.427,80.4,False
ARPAV::251,Bosco Chiesanuova,45.61935401,11.03859258,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,26.8,2026-06-21 15:00:00+00:00,,,,,54.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.6932361111111107,False,,,,,1.349,False,False,0.296,102.6,False
ARPAV::252,Venezia - Istituto Cavanis,45.42996715,12.32809643,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.7,2026-06-21 15:00:00+00:00,1021.2,2026-06-21 14:00:00+00:00,,,48.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.599555555555556,False,0.6540606060606243,False,,,0.6745,False,False,0.896,1.1,False
ARPAV::253,Valeggio sul Mincio,45.36036737,10.73179344,ARPAV,ARPAV,9.4,2026-06-21 14:00:00+00:00,34.4,2026-06-21 15:00:00+00:00,,,,,49.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7307083333333327,False,,,,,0.7869166666666666,False,False,0.162,125.1,False
ARPAV::260,Colognola ai Colli,45.42497835,11.22419922,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.6,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9555416666666665,False,,,,,-0.8993333333333333,False,False,0.392,86.3,False
ARPAV::262,Valpore (Seren del Grappa),45.89728311,11.80606051,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,24.6,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1054305555555548,False,,,,,,,False,0.517,65.1,False
ARPAV::264,Belluno - aeroporto,46.16467858,12.24470834,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,31.5,2026-06-21 15:00:00+00:00,1021.1,2026-06-21 14:00:00+00:00,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.18736111111111103,False,0.6336212121212256,False,,,0.11241666666666666,False,False,0.424,80.9,False
ARPAV::265,Galzignano - Ca' Demia,45.30014284,11.74268777,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.2,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0679583333333333,False,,,,,-0.33725,False,False,0.616,48.4,False
ARPAV::266,Santa Giustina Bellunese,46.07841194,12.07247911,ARPAV,ARPAV,1.0,2026-06-21 14:00:00+00:00,33.4,2026-06-21 15:00:00+00:00,,,,,57.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.5433472222222218,False,,,,,1.68625,False,False,0.466,73.7,False
ARPAV::268,Sella Ciampigotto,46.48692303,12.58466111,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,14.0,2026-06-21 15:00:00+00:00,,,,,54.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-3.091458333333332,False,,,,,1.349,False,False,0.204,118.1,False
ARPAV::278,Agno a Recoaro Terme,45.70199328,11.21470019,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,25.8,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.8805972222222218,False,,,,,,,False,0.361,91.6,False
ARPAV::28,Monte Cesen,45.945242,12.020877,ARPAV,ARPAV,,,20.7,2026-06-21 15:00:00+00:00,,,,,65.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,,-1.836138888888888,False,,,,,2.5855833333333336,False,False,0.541,61.1,False
ARPAV::292,Muson dei Sassi a Castelfranco Veneto,45.66983651,11.92027581,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.661,40.9,False
ARPAV::295,Gua' a Cologna Veneta,45.31652621,11.38324121,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.3,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.7119722222222215,False,,,,,,,False,0.458,75.2,False
ARPAV::298,Monticano a Fontanelle,45.83694613,12.43991791,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.637,45.0,False
ARPAV::299,Monticano a Gorgo al Monticano,45.78572084,12.53899329,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,47.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,0.5620833333333334,False,False,0.656,41.7,False
ARPAV::3,Arabba,46.49998395,11.87607301,ARPAV,ARPAV,1.2,2026-06-21 14:00:00+00:00,20.7,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.836138888888888,False,,,,,-0.33725,False,False,0.175,123.0,False
ARPAV::305,Astico a Lugo di Vicenza,45.74036652,11.52328382,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.482,71.1,False
ARPAV::315,Agno a Ponte Brogliano,45.59010662,11.3697627,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.0,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.4684027777777776,False,,,,,,,False,0.449,76.7,False
ARPAV::317,Gua' a Ponte Gua',45.4921808,11.39176197,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.0,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.6557638888888886,False,,,,,,,False,0.468,73.4,False
ARPAV::321,Retrone a Vicenza S.Agostino,45.52548627,11.52144451,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.0,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.4684027777777776,False,,,,,,,False,0.526,63.7,False
ARPAV::334,Bacchiglione a Padova Voltabarozzo,45.38613829,11.9056263,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.704,33.7,False
ARPAV::345,Gallio,45.88022083,11.55281023,ARPAV,ARPAV,3.0,2026-06-21 14:00:00+00:00,26.0,2026-06-21 15:00:00+00:00,,,,,52.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.8431249999999997,False,,,,,1.1241666666666668,False,False,0.443,77.7,False
ARPAV::346,La Secca,46.12987309,12.31830088,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,30.2,2026-06-21 15:00:00+00:00,,,,,59.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.05620833333333344,False,,,,,1.9110833333333332,False,False,0.449,76.7,False
ARPAV::347,Passo Falzarego nivo (Q1988),46.52016977,12.02802485,ARPAV,ARPAV,1.2,2026-06-21 14:00:00+00:00,,,1018.9,2026-06-21 14:00:00+00:00,,,,,False,False,False,False,False,,False,,,0.18395454545454334,False,,,,,False,0.178,122.4,False
ARPAV::348,Roncadin (Chies d'Alpago),46.19073266,12.40789032,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.407,83.7,False
ARPAV::350,Valstagna,45.86245484,11.65923289,ARPAV,ARPAV,1.2,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.487,70.2,False
ARPAV::351,Solagna Villaggio del sole,45.84011076,11.72922641,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,26.1,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.8243888888888883,False,,,,,,,False,0.521,64.5,False
ARPAV::37,Passo Falzarego,46.51873107,12.00683651,ARPAV,ARPAV,1.4,2026-06-21 14:00:00+00:00,18.8,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-2.192124999999999,False,,,,,,,False,0.177,122.5,False
ARPAV::384,Col dei Baldi,46.41521667,12.07313333,ARPAV,ARPAV,,,,,1020.0,2026-06-21 14:00:00+00:00,,,,,False,False,False,False,False,,,,,0.4087878787878844,False,,,,,False,0.25,110.2,False
ARPAV::386,Monte Lisser,45.95425001,11.65097222,ARPAV,ARPAV,,,,,1019.5,2026-06-21 14:00:00+00:00,,,,,False,False,False,False,False,,,,,0.3065909090909133,False,,,,,False,0.442,77.8,False
ARPAV::387,Monte Baldo,45.77313889,10.86569445,ARPAV,ARPAV,,,,,1017.0,2026-06-21 14:00:00+00:00,,,,,False,False,False,False,False,,,,,-0.2043939393939422,False,,,,,False,0.194,119.8,False
ARPAV::391,Monte Grappa,45.86939886,11.78246745,ARPAV,ARPAV,,,,,1018.6,2026-06-21 14:00:00+00:00,,,,,False,False,False,False,False,,,,,0.12263636363636997,False,,,,,False,0.524,64.0,False
ARPAV::402,Biois a Cencenighe,46.35236803,11.96646096,ARPAV,ARPAV,2.4,2026-06-21 14:00:00+00:00,23.5,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.3115277777777772,False,,,,,,,False,0.28,105.3,False
ARPAV::404,Astico a Pedescala,45.84468696,11.36725287,ARPAV,ARPAV,0.8,2026-06-21 14:00:00+00:00,25.6,2026-06-21 15:00:00+00:00,,,,,63.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.9180694444444438,False,,,,,2.36075,False,False,0.386,87.3,False
ARPAV::409,Chiampo,45.53646508,11.29382418,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.7,2026-06-21 15:00:00+00:00,,,,,27.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.599555555555556,False,,,,,-1.68625,False,False,0.421,81.5,False
ARPAV::41,Marmolada - Punta Rocca,46.4335743,11.86279487,ARPAV,ARPAV,,,8.7,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,,-4.084472222222221,True,,,,,,,True,0.215,116.2,False
ARPAV::425,Bibione,45.64137219,13.07746832,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.2,2026-06-21 15:00:00+00:00,,,,,52.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.3185138888888893,False,,,,,1.1241666666666668,False,False,0.584,53.8,False
ARPAV::451,Vicenza - Sant'Agostino,45.52434984,11.52039317,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.6,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.5808194444444444,False,,,,,-0.33725,False,False,0.525,63.8,False
ARPAV::454,Favaro Veneto,45.51730828,12.2784802,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.1,2026-06-21 15:00:00+00:00,,,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6745,False,,,,,0.11241666666666666,False,False,0.847,9.5,False
ARPAV::464,Nogarolo di Tarzo,45.98658333,12.24608334,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.2,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.5058750000000003,False,,,,,,,False,0.541,61.1,False
ARPAV::47,Faloria,46.52744551,12.17508664,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,17.2,2026-06-21 15:00:00+00:00,,,,,56.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-2.491902777777777,False,,,,,1.5738333333333332,False,False,0.183,121.5,False
ARPAV::48,Podestagno (Cortina d'Ampezzo),46.59362172,12.11232905,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,22.8,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.4426805555555546,False,,,,,,,False,0.137,129.4,False
ARPAV::50,Villanova (Borca di Cadore),46.44327375,12.20626034,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,19.0,2026-06-21 15:00:00+00:00,,,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-2.154652777777777,False,,,,,0.11241666666666666,False,False,0.24,112.0,False
ARPAV::501,Dolina Campoluzzo (Monte Lozze),45.99327673,11.51869973,ARPAV,ARPAV,,,21.5,2026-06-21 15:00:00+00:00,,,,,60.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,,-1.6862499999999994,False,,,,,2.0235,False,False,0.382,88.0,False
ARPAV::505,Ponte Rio Cordon (Selva di Cadore),46.45098415,12.09595652,ARPAV,ARPAV,1.0,2026-06-21 14:00:00+00:00,17.8,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-2.3794861111111096,False,,,,,,,False,0.229,113.9,False
ARPAV::510,Caprino Veronese - Platano,45.60804812,10.81463468,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,29.4,2026-06-21 15:00:00+00:00,,,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.20609722222222243,False,,,,,0.11241666666666666,False,False,0.195,119.5,False
ARPAV::53,Auronzo,46.55625348,12.42593677,ARPAV,ARPAV,1.4,2026-06-21 14:00:00+00:00,19.5,2026-06-21 15:00:00+00:00,,,,,81.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-2.0609722222222215,False,,,,,4.38425,True,True,0.167,124.3,False
ARPAV::55,Pian del Crep (Val di Zoldo),46.37934829,12.09312208,ARPAV,ARPAV,1.0,2026-06-21 14:00:00+00:00,20.9,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.7986666666666662,False,,,,,,,False,0.275,106.0,False
ARPAV::551,Sant'Elena,45.196595,11.69453713,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.1,2026-06-21 15:00:00+00:00,,,,,33.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.049222222222222,False,,,,,-1.01175,False,False,0.568,56.6,False
ARPAV::554,Muson dei Sassi ad Asolo,45.78576616,11.89466078,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.6,51.2,False
ARPAV::56,Forno di Zoldo - Campo,46.34666725,12.1845653,ARPAV,ARPAV,0.8,2026-06-21 14:00:00+00:00,25.4,2026-06-21 15:00:00+00:00,,,,,63.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.9555416666666665,False,,,,,2.36075,False,False,0.302,101.4,False
ARPAV::568,Rovina di Cancia (Q2267),46.44743181,12.2504163,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.239,112.2,False
ARPAV::569,Rovina di Cancia (Q1690),46.44219886,12.24555485,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.242,111.6,False
ARPAV::572,Ospedaletto Euganeo,45.2345589,11.60648596,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.0,2026-06-21 15:00:00+00:00,,,,,35.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8431249999999997,False,,,,,-0.7869166666666666,False,False,0.542,61.0,False
ARPAV::574,Follina,45.96032669,12.12185345,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,27.4,2026-06-21 15:00:00+00:00,,,,,64.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.5808194444444444,False,,,,,2.4731666666666667,False,False,0.547,60.1,False
ARPAV::575,Rio Chiesa Alto (Livinallongo),46.48945123,11.96341809,ARPAV,ARPAV,1.6,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.192,120.1,False
ARPAV::577,Breda di Piave - Via Bovon,45.7232319,12.37967204,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.5,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7494444444444441,False,,,,,-0.22483333333333333,False,False,0.715,31.7,False
ARPAV::58,Santo Stefano di Cadore,46.55719592,12.55254488,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,20.4,2026-06-21 15:00:00+00:00,,,,,61.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.8923472222222217,False,,,,,2.1359166666666667,False,False,0.16,125.4,False
ARPAV::59,Domegge di Cadore,46.46094955,12.41035969,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,22.0,2026-06-21 15:00:00+00:00,,,,,48.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.5925694444444438,False,,,,,0.6745,False,False,0.23,113.7,False
ARPAV::60,Malga Campobon (San Pietro di Cadore),46.64463814,12.60365549,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,19.4,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-2.0797083333333326,False,,,,,,,False,0.1,135.6,False
ARPAV::600,Grumolo delle Abbadesse,45.51669272,11.65407532,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,,,,,-0.6745,False,False,0.587,53.4,False
ARPAV::608,Rio Rudan (Antelao),46.442017,12.264492,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.243,111.5,False
ARPAV::61,Cordevole di Visdende a Cima Canale,46.6020538,12.63080725,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,22.5,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.4988888888888883,False,,,,,,,False,0.126,131.3,False
ARPAV::610,Fener,45.898557,11.946735,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,30.5,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.0,False,,,,,,,False,0.553,59.0,False
